Date,Open,High,Low,Close,Volume,Adj Close
2008-10-13,90.440002,99.00,84.349998,90.779999,15009700,77.105591
2008-10-06,101.209999,103.00,83.510002,87.75,17369700,74.532005
2008-09-29,117.440002,118.43,103.029999,103.440002,12561800,87.858589
2008-09-22,118.449997,121.989998,114.139999,119.419998,6946100,101.43148
2008-09-15,115.360001,124.00,110.610001,118.849998,13261400,100.947342
2008-09-08,118.00,119.949997,115.00,118.970001,9356700,101.049263
2008-09-02,122.870003,124.00,113.169998,114.330002,10502900,97.1082
2008-08-25,124.480003,125.449997,121.50,121.730003,6098700,103.393524
2008-08-18,126.489998,127.00,121.550003,124.93,6891400,106.111496
2008-08-11,128.429993,128.429993,124.400002,126.360001,6544800,107.326096
2008-08-04,126.769997,129.970001,126.25,128.809998,6882700,109.407043
2008-07-28,127.690002,129.50,126.129997,126.639999,5739800,107.146584
2008-07-21,129.830002,130.929993,127.260002,128.529999,9190000,108.745659
2008-07-14,123.510002,130.00,119.900002,129.889999,11908500,109.896317
2008-07-07,119.620003,124.50,119.620003,122.120003,9469200,103.322342
2008-06-30,120.029999,120.779999,116.599998,119.540001,8179200,101.139473
2008-06-23,123.00,125.830002,118.260002,120.050003,8381500,101.570969
2008-06-16,125.459999,127.139999,122.360001,122.739998,7073500,103.846901
2008-06-09,125.379997,126.720001,122.860001,126.150002,6260700,106.73201
2008-06-02,128.490005,129.369995,124.739998,124.940002,7061800,105.70826
2008-05-27,124.010002,129.990005,124.00,129.429993,8269800,109.507118
2008-05-19,127.68,128.210007,123.019997,124.199997,6293900,105.082161
2008-05-12,123.82,128.830002,123.559998,127.82,8169700,108.144951
2008-05-05,122.290001,125.169998,120.779999,124.059998,7794600,104.963715
2008-04-28,122.610001,124.43,120.50,123.18,7221200,103.794899
2008-04-21,123.620003,124.900002,122.050003,123.080002,6454700,103.710632
2008-04-14,116.199997,125.00,115.540001,124.400002,13439000,104.822899
2008-04-07,116.370003,119.220001,115.279999,116.00,7797900,97.744827
2008-03-31,114.150002,118.370003,113.339996,115.760002,8475200,97.542595
2008-03-24,118.57,119.790001,114.209999,114.57,8299300,96.539871
2008-03-17,113.00,118.50,113.00,118.330002,9994700,99.708153
2008-03-10,113.120003,118.00,112.690002,115.230003,9718900,97.096008
2008-03-03,113.860001,116.410004,111.800003,113.940002,7901300,96.009018
2008-02-25,107.43,116.629997,107.43,113.860001,10873300,95.941605
2008-02-19,106.940002,109.599998,104.529999,108.07,7823100,91.06279
2008-02-11,103.050003,108.93,102.870003,106.160004,6786500,89.453369
2008-02-04,108.669998,109.00,100.599998,103.269997,8128300,87.018173
2008-01-28,104.440002,109.400002,103.699997,109.080002,7801500,91.563766
2008-01-22,98.550003,107.790001,98.50,104.519997,14442100,87.736015
2008-01-14,105.010002,106.720001,100.050003,103.400002,15625200,86.795868
2008-01-07,100.25,101.00,97.040001,97.669998,10520300,81.986
2007-12-31,109.510002,110.00,100.480003,101.129997,8449800,84.890388
2007-12-24,111.199997,112.190002,109.110001,110.089996,4134900,92.411575
2007-12-17,105.370003,111.160004,104.00,111.050003,8696300,93.217422
2007-12-10,109.379997,110.400002,104.099998,105.769997,7345100,88.785286
2007-12-03,105.550003,110.00,104.580002,108.860001,6334400,91.379097
2007-11-26,104.260002,109.190002,101.50,105.18,9313900,88.290031
2007-11-19,104.339996,105.389999,101.339996,104.050003,6955100,87.341492
2007-11-12,101.889999,106.419998,100.699997,104.790001,10020500,87.962662
2007-11-05,115.110001,115.110001,99.269997,100.25,12543600,84.151703
2007-10-29,113.900002,116.25,113.279999,114.589996,6008900,95.848976
2007-10-22,110.970001,114.800003,110.959999,113.730003,6552500,95.129639
2007-10-15,117.949997,119.940002,111.800003,112.279999,10791700,93.916779
2007-10-08,116.099998,121.459999,115.879997,117.809998,7016400,98.542351
2007-10-01,117.610001,119.599998,115.00,116.300003,6705900,97.279312
2007-09-24,116.900002,118.50,115.790001,117.800003,6605800,98.533997
2007-09-17,114.699997,118.099998,114.300003,116.779999,7615300,97.680809
2007-09-10,116.150002,117.779999,114.650002,115.129997,6442200,96.300659
2007-09-04,116.339996,118.889999,115.330002,115.550003,7229000,96.651978
2007-08-27,113.00,117.349998,111.629997,116.690002,6523500,97.60553
2007-08-20,110.900002,113.25,108.080002,113.239998,7991500,94.719772
2007-08-13,112.989998,113.949997,103.699997,110.900002,11077700,92.762474
2007-08-06,111.970001,114.599998,109.699997,112.639999,8325300,94.217903
2007-07-30,115.00,115.75,110.019997,111.889999,13238400,93.260811
2007-07-23,114.879997,118.82,114.849998,115.620003,12968200,96.369789
2007-07-16,108.57,116.480003,108.419998,114.809998,11125200,95.694641
2007-07-09,108.730003,109.650002,108.099998,108.599998,6962300,90.518578
2007-07-02,105.389999,109.660004,104.580002,109.029999,6141800,90.876991
2007-06-25,104.730003,106.919998,104.099998,105.25,6311800,87.726341
2007-06-18,105.269997,107.019997,104.440002,104.440002,7010200,87.051208
2007-06-11,102.870003,105.190002,102.099998,105.089996,6903400,87.592979
2007-06-04,106.50,106.589996,101.559998,103.07,12637100,85.909302
2007-05-29,105.57,107.669998,105.209999,106.540001,5802000,88.801567
2007-05-21,107.669998,108.00,103.57,105.18,6054300,87.667999
2007-05-14,105.809998,108.050003,104.529999,107.989998,7002800,90.010139
2007-05-07,102.760002,105.989998,102.209999,105.980003,6995800,88.334801
2007-04-30,101.110001,103.169998,100.970001,102.959999,7661500,85.484863
2007-04-23,95.160004,101.699997,95.050003,101.169998,11655000,83.998672
2007-04-16,94.989998,97.660004,93.910004,94.580002,10357300,78.527184
2007-04-09,96.43,96.940002,94.529999,94.93,5499400,78.817772
2007-04-02,94.510002,96.75,94.059998,96.519997,4799400,80.137901
2007-03-26,95.00,95.25,93.57,94.260002,6808500,78.26149
2007-03-19,93.949997,95.809998,93.389999,95.029999,5381300,78.900803
2007-03-12,93.290001,94.470001,92.099998,93.25,7284600,77.422913
2007-03-05,90.25,94.849998,90.099998,93.279999,8701000,77.447823
2007-02-26,97.860001,97.860001,88.769997,90.900002,10485400,75.471779
2007-02-20,98.660004,99.50,97.410004,97.730003,5170600,81.14254
2007-02-12,98.800003,99.519997,97.800003,98.989998,5409500,82.188675
2007-02-05,99.169998,100.440002,97.809998,98.550003,6933600,81.823364
2007-01-29,97.699997,99.730003,97.449997,99.169998,6834400,82.090744
2007-01-22,96.419998,97.919998,96.120003,97.449997,8309800,80.666962
2007-01-16,99.400002,100.900002,94.550003,96.169998,14618700,79.607407
2007-01-08,98.50,100.330002,97.93,99.339996,8966000,82.231461
2007-01-03,97.18,98.790001,96.260002,97.419998,8980800,80.642128
2006-12-26,95.00,97.879997,94.919998,97.150002,3951900,80.418633
2006-12-18,94.949997,96.50,94.800003,95.25,4801900,78.845856
2006-12-11,93.720001,95.800003,93.300003,95.300003,6082900,78.887245
2006-12-04,92.50,94.870003,92.25,93.860001,5758400,77.695244
2006-11-27,92.709999,93.239998,90.43,91.25,5557000,75.534744
2006-11-20,93.599998,93.800003,92.800003,93.349998,3389900,77.273071
2006-11-13,91.550003,94.050003,91.410004,93.809998,4765300,77.653847
2006-11-06,91.50,93.400002,91.50,91.760002,5891300,75.956909
2006-10-30,89.800003,92.68,89.800003,91.410004,6021700,75.422447
2006-10-23,90.050003,92.00,90.010002,90.760002,7007400,74.886124
2006-10-16,86.080002,92.040001,85.75,90.480003,13573200,74.655098
2006-10-09,83.139999,86.209999,83.00,86.080002,5372800,71.024658
2006-10-02,81.760002,83.779999,81.559998,83.139999,5147700,68.598862
2006-09-25,81.650002,82.790001,81.279999,81.940002,5131600,67.608742
2006-09-18,82.559998,83.790001,81.010002,81.209999,6058000,67.006416
2006-09-11,80.599998,83.589996,80.25,82.940002,5485100,68.433838
2006-09-05,81.190002,81.540001,79.309998,80.660004,4027000,66.552612
2006-08-28,79.910004,81.68,79.760002,81.410004,4447300,67.17144
2006-08-21,79.510002,80.00,78.419998,79.879997,3612000,65.909027
2006-08-14,76.050003,79.970001,75.599998,79.900002,5860700,65.925537
2006-08-07,75.629997,76.279999,75.050003,75.480003,3810900,62.278591
2006-07-31,76.440002,77.50,75.32,75.910004,4180100,62.384579
2006-07-24,74.919998,77.300003,74.919998,76.959999,5133200,63.24749
2006-07-17,73.349998,77.059998,72.730003,74.860001,10122900,61.52166
2006-07-10,76.18,76.830002,73.370003,73.57,7465100,60.46151
2006-07-03,77.540001,78.529999,76.120003,76.419998,4549900,62.803703
2006-06-26,77.040001,77.93,76.059998,76.82,5359500,63.132435
2006-06-19,77.900002,78.559998,76.940002,77.099998,5414000,63.362541
2006-06-12,77.629997,78.779999,76.82,77.949997,6630100,64.061089
2006-06-05,79.099998,80.739998,76.75,77.629997,8068200,63.798107
2006-05-30,80.349998,80.959999,79.150002,79.519997,5883200,65.351357
2006-05-22,79.830002,81.300003,79.059998,80.75,5244500,66.362198
2006-05-15,81.800003,83.25,79.510002,80.279999,5725900,65.975937
2006-05-08,82.599998,83.690002,82.300003,82.389999,4463900,67.709984
2006-05-01,82.589996,83.339996,82.00,83.279999,4908000,68.194862
2006-04-24,81.300003,84.400002,81.099998,82.339996,7297000,67.425133
2006-04-17,81.919998,84.00,81.260002,81.660004,7089800,66.868309
2006-04-10,82.269997,82.739998,80.629997,81.980003,4573000,67.130348
2006-04-03,82.720001,84.449997,82.440002,82.480003,4756000,67.53978
2006-03-27,82.980003,83.699997,82.199997,82.470001,4627900,67.531586
2006-03-20,83.110001,84.989998,82.93,83.360001,5109500,68.260376
2006-03-13,81.559998,83.760002,81.449997,83.300003,5034700,68.211243
2006-03-06,79.910004,82.25,79.860001,81.57,4741600,66.794609
2006-02-27,79.970001,80.889999,79.510002,79.959999,4738600,65.476242
2006-02-21,80.099998,81.650002,79.849998,80.099998,5003700,65.590881
2006-02-13,81.330002,81.910004,80.129997,80.709999,5398800,66.090385
2006-02-06,79.940002,81.459999,78.93,81.330002,6565200,66.598083
2006-01-30,80.209999,82.239998,79.720001,79.970001,6713200,65.320412
2006-01-23,81.330002,82.150002,80.589996,81.019997,6494200,66.178062
2006-01-17,82.800003,84.699997,81.25,81.360001,8698100,66.45578
2006-01-09,83.900002,84.809998,82.50,83.169998,6034600,67.934204
2006-01-03,82.449997,85.029999,80.809998,84.949997,9239500,69.38813
2005-12-27,83.480003,84.50,81.559998,82.199997,4405500,67.141899
2005-12-19,83.230003,84.199997,82.059998,83.480003,5459600,68.187424
2005-12-12,87.010002,87.349998,82.75,83.370003,7861000,68.097572
2005-12-05,88.400002,89.919998,86.330002,86.970001,5285500,71.038094
2005-11-28,88.800003,89.940002,88.360001,88.650002,5153000,72.410339
2005-11-21,87.599998,89.389999,86.879997,88.800003,4548200,72.53286
2005-11-14,84.25,88.00,84.029999,87.769997,6143900,71.691536
2005-11-07,83.099998,84.839996,82.300003,84.550003,4352500,69.061409
2005-10-31,81.510002,83.300003,80.639999,83.00,6230800,67.633179
2005-10-24,83.150002,83.949997,80.50,81.419998,5158600,66.345703
2005-10-17,82.360001,84.599998,81.93,83.330002,7857200,67.902077
2005-10-10,81.239998,83.519997,81.080002,82.349998,7269800,67.103516
2005-10-03,80.220001,81.470001,78.699997,80.50,6184300,65.596031
2005-09-26,78.309998,80.550003,76.93,80.220001,6023300,65.367874
2005-09-19,79.739998,79.980003,77.300003,78.00,6340300,63.558887
2005-09-12,81.029999,82.110001,79.669998,80.330002,5022000,65.457504
2005-09-06,79.699997,81.519997,79.699997,81.440002,4670300,66.362
2005-08-29,80.00,81.75,79.339996,79.459999,5034300,64.748581
2005-08-22,82.75,83.349998,80.260002,80.379997,4442100,65.498245
2005-08-15,81.900002,83.300003,80.800003,82.760002,4577100,67.437614
2005-08-08,83.410004,84.010002,81.620003,82.190002,4513700,66.973145
2005-08-01,83.00,84.199997,82.730003,83.360001,4453100,67.763557
2005-07-25,83.980003,84.519997,82.809998,83.459999,4876500,67.844841
2005-07-18,81.989998,85.110001,81.68,84.440002,9002800,68.641487
2005-07-11,79.400002,82.75,78.519997,82.379997,9132500,66.966904
2005-07-05,74.379997,79.519997,74.160004,79.300003,9347200,64.463173
2005-06-27,74.010002,75.68,73.449997,74.669998,6135500,60.699429
2005-06-20,76.029999,77.489998,74.00,74.010002,6657900,60.162918
2005-06-13,74.50,77.730003,74.449997,76.389999,6713600,62.097622
2005-06-06,75.800003,76.089996,74.099998,74.769997,4960800,60.78072
2005-05-31,77.300003,77.50,75.50,75.790001,5993700,61.609882
2005-05-23,76.300003,77.410004,75.169998,77.099998,4979900,62.674782
2005-05-16,73.089996,77.639999,73.089996,76.410004,6861300,62.113884
2005-05-09,75.260002,75.459999,72.50,73.160004,6745400,59.471951
2005-05-02,76.879997,78.110001,74.970001,75.260002,7812600,61.179043
2005-04-25,75.099998,77.18,74.050003,76.379997,10222400,61.925014
2005-04-18,77.150002,77.75,71.849998,74.209999,14018000,60.165691
2005-04-11,87.349998,87.559998,76.330002,76.699997,12428800,62.184456
2005-04-04,90.080002,90.620003,87.50,87.599998,5535500,71.021622
2005-03-28,90.709999,91.760002,90.040001,90.440002,5110600,73.32415
2005-03-21,89.419998,91.550003,89.260002,90.699997,4726000,73.534943
2005-03-14,91.50,92.269997,89.089996,89.279999,5153500,72.383682
2005-03-07,92.349998,93.00,91.199997,91.510002,4912500,74.19165
2005-02-28,92.529999,93.730003,92.199997,92.370003,4405700,74.888901
2005-02-22,92.669998,93.50,91.550003,92.800003,4670000,75.237518
2005-02-14,93.160004,94.970001,92.900002,93.269997,4000500,75.618568
2005-02-07,94.349998,94.900002,92.300003,93.300003,4220700,75.642899
2005-01-31,93.650002,94.739998,93.00,94.510002,3946200,76.477997
2005-01-24,92.699997,93.589996,91.440002,92.889999,5533500,75.167084
2005-01-18,93.650002,95.339996,92.230003,92.379997,7139000,74.754387
2005-01-10,95.779999,96.199997,93.550003,94.099998,5212000,76.146225
2005-01-03,98.970001,99.099998,95.470001,95.779999,5483000,77.505692
2004-12-27,97.690002,99.00,97.370003,98.580002,3500200,79.771461
2004-12-20,96.349998,98.00,96.349998,97.720001,4538100,79.075546
2004-12-13,96.849998,98.150002,96.080002,96.199997,5544000,77.845551
2004-12-06,96.879997,98.25,95.709999,96.669998,5390500,78.225883
2004-11-29,94.940002,97.629997,94.239998,97.080002,5882700,78.557655
2004-11-22,94.300003,95.790001,94.160004,94.720001,4324700,76.647934
2004-11-15,95.080002,96.629997,94.25,94.449997,5451900,76.429443
2004-11-08,92.50,95.50,92.50,95.32,5618100,77.133453
2004-11-01,89.330002,93.519997,89.230003,93.279999,6152500,75.337013
2004-10-25,87.360001,90.269997,87.309998,89.75,5578000,72.486031
2004-10-18,84.300003,89.730003,84.290001,87.389999,7985500,70.579994
2004-10-11,86.769997,87.199997,84.300003,84.849998,4891300,68.52858
2004-10-04,87.00,88.099998,86.510002,86.709999,4260600,70.030792
2004-09-27,84.099998,86.980003,83.879997,86.720001,4493000,70.038872
2004-09-20,85.400002,86.43,83.239998,84.43,4633500,68.189369
2004-09-13,87.00,87.279999,85.440002,85.739998,4641500,69.247383
2004-09-07,84.699997,87.00,84.599998,86.760002,4498700,70.071182
2004-08-30,84.57,85.089996,83.650002,84.389999,3457200,68.157059
2004-08-23,85.230003,85.449997,84.349998,84.940002,3391100,68.601273
2004-08-16,83.699997,85.349998,83.510002,85.25,4304800,68.851639
2004-08-09,83.480003,84.989998,81.900002,83.910004,5239300,67.769394
2004-08-02,86.870003,87.389999,83.419998,83.480003,4163000,67.422112
2004-07-26,84.849998,87.400002,84.510002,87.07,4584600,70.172966
2004-07-19,84.50,87.110001,84.400002,84.849998,5612600,68.383781
2004-07-12,84.00,86.480003,83.419998,84.279999,7167300,67.9244
2004-07-06,86.50,86.730003,83.510002,83.889999,6552400,67.610085
2004-06-28,89.709999,89.900002,86.57,87.040001,4302000,70.148788
2004-06-21,90.400002,90.919998,88.940002,89.550003,4404300,72.171692
2004-06-14,90.050003,91.209999,89.620003,90.059998,4485200,72.582718
2004-06-07,88.75,90.75,88.010002,90.459999,4591700,72.90509
2004-06-01,88.00,88.639999,87.300003,87.559998,3902900,70.567871
2004-05-24,87.75,89.080002,86.550003,88.589996,4148500,71.397987
2004-05-17,85.300003,88.879997,85.150002,87.129997,5338800,70.221321
2004-05-10,87.599998,88.150002,85.120003,86.410004,6323800,69.641052
2004-05-03,88.129997,89.75,87.199997,88.190002,5130100,71.075615
2004-04-26,90.75,91.989998,88.010002,88.169998,5358000,70.91571
2004-04-19,91.900002,92.480003,89.699997,91.279999,5218800,73.417107
2004-04-12,93.50,94.360001,91.040001,92.279999,6280900,74.221413
2004-04-05,93.949997,94.389999,92.510002,93.120003,4050300,74.897034
2004-03-29,92.989998,94.550003,91.349998,94.199997,5009300,75.765678
2004-03-22,91.269997,93.25,90.279999,92.769997,5496500,74.615524
2004-03-15,92.599998,93.790001,90.879997,91.620003,5495500,73.690575
2004-03-08,96.489998,96.879997,91.150002,93.300003,6572500,75.041809
2004-03-01,96.50,97.599998,95.559998,96.449997,4351100,77.575371
2004-02-23,97.400002,97.510002,95.199997,96.50,5136100,77.615593
2004-02-17,99.989998,100.00,97.190002,97.309998,4974500,78.267075
2004-02-09,99.309998,100.309998,98.410004,99.709999,4095900,80.197411
2004-02-02,99.150002,100.43,98.25,98.940002,6336700,79.578102
2004-01-26,97.900002,99.849998,96.550003,99.230003,6172900,79.682182
2004-01-20,96.00,98.209999,95.730003,97.900002,6472400,78.614182
2004-01-12,91.209999,95.650002,89.010002,95.32,9718400,76.542427
2004-01-05,92.00,93.379997,91.00,91.209999,5738900,73.242081
2003-12-29,93.099998,93.730003,91.199997,91.550003,4523000,73.515106
2003-12-22,92.830002,93.50,92.18,92.900002,2794500,74.599159
2003-12-15,93.43,94.120003,91.879997,93.139999,6696500,74.791878
2003-12-08,90.519997,93.160004,90.519997,92.709999,6188600,74.446587
2003-12-01,90.900002,91.480003,90.029999,90.639999,5547000,72.784363
2003-11-24,89.029999,90.68,88.949997,90.540001,3842500,72.704063
2003-11-17,89.900002,90.18,88.230003,88.629997,5047100,71.170326
2003-11-10,89.550003,91.480003,88.889999,90.25,5776100,72.471191
2003-11-03,89.900002,90.839996,87.720001,88.260002,5695900,70.873215
2003-10-27,88.800003,90.709999,88.050003,89.480003,5722100,71.722961
2003-10-20,89.349998,89.400002,87.529999,88.419998,5875300,70.873314
2003-10-13,93.099998,94.540001,88.660004,89.230003,9519500,71.522575
2003-10-06,90.739998,93.599998,90.400002,92.669998,5545500,74.279907
2003-09-29,89.25,91.949997,87.900002,90.639999,7122500,72.652756
2003-09-22,92.239998,92.239998,89.00,89.050003,6898900,71.378296
2003-09-15,89.699997,93.470001,88.389999,93.279999,8407800,74.76886
2003-09-08,88.449997,89.970001,86.400002,88.699997,8320200,71.097748
2003-09-02,82.400002,88.290001,82.300003,86.949997,10256900,69.69503
2003-08-25,82.849998,83.029999,81.269997,82.010002,4858700,65.735359
2003-08-18,82.050003,84.720001,81.900002,82.970001,6123100,66.504852
2003-08-11,80.870003,82.190002,80.279999,81.790001,4444000,65.559013
2003-08-04,80.75,81.360001,78.730003,80.879997,6058100,64.829597
2003-07-28,83.669998,83.699997,80.050003,81.269997,6977300,65.011681
2003-07-21,83.199997,83.739998,81.510002,83.550003,6634200,66.835564
2003-07-14,86.00,87.029999,82.50,83.720001,9057200,66.97155
2003-07-07,84.800003,86.75,83.470001,84.889999,6448400,67.907486
2003-06-30,83.900002,84.889999,81.400002,83.949997,5688900,67.155533
2003-06-23,84.790001,84.790001,82.089996,83.419998,5565900,66.731567
2003-06-16,83.099998,85.290001,82.550003,84.919998,7496800,67.931488
2003-06-09,80.00,84.980003,79.809998,82.75,8253600,66.195602
2003-06-02,89.00,89.080002,79.839996,80.050003,13991000,64.035744
2003-05-27,84.510002,88.699997,84.510002,88.040001,6696600,70.427322
2003-05-19,88.050003,88.470001,84.889999,85.260002,6567100,68.203468
2003-05-12,87.550003,90.400002,87.099998,88.989998,7760100,71.187271
2003-05-05,87.199997,88.339996,85.75,87.550003,7051500,70.035347
2003-04-28,84.050003,87.57,83.620003,87.57,7871800,69.923264
2003-04-21,84.400002,86.059998,82.599998,83.879997,7212900,66.97686
2003-04-14,78.50,84.400002,78.160004,84.260002,10553000,67.280289
2003-04-07,82.599998,82.900002,78.129997,78.75,7987100,62.880634
2003-03-31,79.260002,83.480003,78.120003,80.790001,9267800,64.509544
2003-03-24,82.459999,84.00,80.50,80.849998,8515200,64.557449
2003-03-17,78.00,84.900002,77.839996,84.900002,11626600,67.791313
2003-03-10,77.449997,79.480003,73.169998,79.00,9620800,63.080257
2003-03-03,78.900002,79.00,75.709999,77.900002,6590800,62.201927
2003-02-24,79.699997,79.989998,76.75,77.949997,7929800,62.241844
2003-02-18,78.019997,80.050003,77.910004,79.949997,6742600,63.838814
2003-02-10,77.099998,78.970001,74.309998,77.449997,8334800,61.842606
2003-02-03,78.199997,78.900002,76.25,77.099998,7475700,61.563137
2003-01-27,77.989998,81.300003,77.019997,78.199997,8434700,62.320236
2003-01-21,81.300003,81.849998,78.82,78.989998,8619600,62.949814
2003-01-13,88.309998,88.949997,81.18,81.300003,10690000,64.790741
2003-01-06,81.900002,88.040001,81.809998,87.68,10000800,69.875175
2002-12-30,77.00,81.650002,75.599998,81.650002,7441200,65.069664
2002-12-23,79.75,81.50,76.610001,77.360001,5115200,61.650814
2002-12-16,79.599998,81.790001,78.239998,79.790001,7307800,63.587364
2002-12-09,81.00,82.480003,78.269997,80.00,7471000,63.754723
2002-12-02,88.599998,89.459999,81.07,82.32,8254000,65.603607
2002-11-25,84.629997,88.110001,83.519997,86.919998,7100600,69.269501
2002-11-18,80.800003,85.169998,77.839996,84.43,9020200,67.285141
2002-11-11,77.589996,80.989998,76.699997,80.010002,9885800,63.762691
2002-11-04,81.989998,83.809998,77.199997,77.589996,10421900,61.834106
2002-10-28,75.150002,80.50,74.199997,80.400002,11225000,63.955826
2002-10-21,73.650002,75.900002,71.75,74.559998,10345400,59.310276
2002-10-14,61.540001,74.25,61.540001,74.25,14450600,59.063683
2002-10-07,56.599998,63.919998,54.009998,63.919998,13413300,50.84647
2002-09-30,59.549999,62.00,55.77,56.599998,12173800,45.023628
2002-09-23,63.75,64.879997,59.549999,60.360001,11873600,48.014599
2002-09-16,72.00,73.449997,63.900002,63.919998,11946600,50.84647
2002-09-09,72.449997,77.50,71.309998,72.50,5874900,57.671608
2002-09-03,74.199997,75.00,71.50,73.199997,6042000,58.228436
2002-08-26,80.400002,80.889999,75.099998,75.379997,6307100,59.962563
2002-08-19,79.349998,82.849998,79.010002,80.400002,7519800,63.955826
2002-08-12,71.050003,79.980003,70.610001,79.349998,8508800,63.120583
2002-08-05,67.940002,74.300003,65.849998,71.830002,7779200,57.138645
2002-07-29,70.370003,72.699997,67.120003,67.879997,10104700,53.877251
2002-07-22,71.25,72.190002,65.699997,66.400002,12800800,52.702557
2002-07-15,68.400002,74.199997,66.599998,72.00,11873700,57.14735
2002-07-08,73.00,73.480003,67.550003,69.209999,10065100,54.932892
2002-07-01,72.010002,73.900002,67.160004,73.50,9445400,58.337921
2002-06-24,67.25,73.620003,66.099998,72.00,11268400,57.14735
2002-06-17,76.18,77.75,68.190002,68.75,10226500,54.567783
2002-06-10,77.75,78.800003,73.25,76.169998,9165300,60.457134
2002-06-03,80.75,80.949997,77.00,78.300003,7535700,62.147747
2002-05-28,82.800003,83.110001,80.220001,80.449997,5392900,63.854225
2002-05-20,85.449997,85.459999,82.519997,83.099998,5002500,65.957565
2002-05-13,80.25,86.489998,79.50,85.690002,7469500,68.01329
2002-05-06,81.699997,83.00,75.919998,79.68,12272600,63.243069
2002-04-29,84.709999,85.230003,81.110001,81.779999,8572500,64.782585
2002-04-22,88.949997,89.080002,84.699997,84.709999,6395300,67.103607
2002-04-15,86.50,90.029999,84.00,89.00,10372100,70.501961
2002-04-08,87.50,89.949997,83.339996,85.599998,22179500,67.808624
2002-04-01,104.00,104.00,97.25,97.25,7269700,77.037254
2002-03-25,105.800003,106.660004,102.300003,104.00,6342900,82.384315
2002-03-18,107.099998,108.639999,104.699997,105.599998,5076200,83.651764
2002-03-11,104.349998,108.849998,103.599998,106.790001,8461400,84.594437
2002-03-04,103.349998,107.50,103.129997,105.089996,9543100,83.247765
2002-02-25,98.449997,103.099998,95.989998,103.019997,10389500,81.608002
2002-02-19,101.50,101.800003,95.760002,98.449997,12131100,77.987839
2002-02-11,105.00,109.150002,101.699997,102.889999,7987900,81.50502
2002-02-04,108.00,108.50,102.610001,104.989998,7120500,83.168549
2002-01-28,109.50,110.209999,101.00,108.00,11198400,85.440269
2002-01-22,114.25,114.260002,107.00,109.279999,9507600,86.452896
2002-01-14,120.00,120.550003,112.809998,114.25,10126900,90.384727
2002-01-07,125.00,126.389999,120.279999,120.309998,6363000,95.178879
2001-12-31,122.75,125.599998,119.800003,125.599998,6850600,99.363869
2001-12-24,122.050003,123.93,121.099998,122.900002,3362500,97.227867
2001-12-17,120.150002,124.699997,120.150002,122.00,6971800,96.515862
2001-12-10,120.00,123.209999,119.410004,121.099998,7287800,95.803856
2001-12-03,114.800003,121.980003,113.209999,120.400002,9026500,95.250084
2001-11-26,115.900002,116.400002,111.809998,115.589996,5927200,91.444817
2001-11-19,114.699997,116.800003,113.050003,115.349998,4320500,91.254951
2001-11-12,113.00,117.00,112.050003,114.50,7318400,90.582512
2001-11-05,109.949997,115.559998,109.00,114.080002,7477000,90.250244
2001-10-29,110.50,111.120003,106.900002,109.50,7423300,86.520187
2001-10-22,102.650002,112.099998,101.900002,111.160004,8634400,87.831825
2001-10-15,99.849998,106.699997,99.660004,102.650002,12707500,81.107742
2001-10-08,98.029999,101.00,94.900002,100.839996,9651600,79.677589
2001-10-01,91.720001,98.879997,91.339996,98.019997,9301500,77.449394
2001-09-24,91.800003,96.00,87.489998,91.720001,12361900,72.471527
2001-09-10,96.00,97.400002,89.50,90.50,14363400,71.507553
2001-09-04,100.150002,103.129997,96.00,96.589996,10330600,76.319496
2001-08-27,106.989998,108.199997,98.860001,99.949997,7666200,78.974365
2001-08-20,104.68,107.800003,101.400002,106.989998,6668700,84.536942
2001-08-13,105.00,106.849998,103.660004,104.589996,5937700,82.64061
2001-08-06,107.25,107.370003,102.699997,104.949997,5324400,82.925056
2001-07-30,104.900002,110.089996,104.760002,108.18,5009800,85.364578
2001-07-23,105.699997,106.949997,102.730003,104.699997,6527600,82.618515
2001-07-16,108.529999,109.379997,103.029999,105.699997,9659800,83.407616
2001-07-09,106.50,109.300003,101.559998,108.529999,9016500,85.640762
2001-07-02,113.50,115.400002,105.809998,106.50,6340600,84.038895
2001-06-25,113.75,116.949997,111.099998,113.50,7046000,89.562576
2001-06-18,113.980003,117.25,111.360001,112.870003,6785300,89.065453
2001-06-11,116.300003,118.470001,113.379997,113.599998,7904000,89.641487
2001-06-04,113.25,119.00,112.849998,116.099998,5822700,91.614227
2001-05-29,117.349998,117.589996,111.639999,112.889999,6819900,89.08123
2001-05-21,117.949997,119.900002,117.099998,117.800003,6834500,92.955704
2001-05-14,111.199997,117.68,111.00,117.440002,6505500,92.671623
2001-05-07,116.199997,118.900002,110.959999,111.809998,7551700,88.229004
2001-04-30,116.400002,118.949997,111.199997,115.860001,8022700,91.314415
2001-04-23,114.010002,116.900002,111.68,116.199997,7774900,91.582375
2001-04-16,96.199997,116.400002,95.199997,114.830002,15508300,90.502625
2001-04-09,98.50,101.940002,93.800003,96.199997,10218600,75.819489
2001-04-02,97.449997,100.00,90.050003,97.949997,12312500,77.198746
2001-03-26,95.25,100.00,93.75,96.18,10467500,75.803726
2001-03-19,91.00,94.989998,87.650002,93.510002,11382200,73.699387
2001-03-12,97.900002,98.900002,88.199997,90.099998,13863700,71.01181
